,word,tf_idf,sponsor_id
2722,project,0.17757490053814193,K000393
2723,secured loan,0.14287590491188082,K000393
2724,assistant secretary,0.1294623905681643,K000393
2725,assistant,0.11271380473453932,K000393
2726,hydrogen,0.10557276719867978,K000393
2727,line credit,0.09678690332740314,K000393
2728,obligor,0.09647592488082851,K000393
2729,credit,0.08506020406661798,K000393
2730,bifia program,0.192886005037572,K000394
2731,bifia,0.192886005037572,K000394
2732,project,0.17757490053814193,K000394
2733,secured loan,0.14287590491188082,K000394
2734,assistant secretary,0.1294623905681643,K000394
2735,assistant,0.11271380473453932,K000394
2736,hydrogen,0.10557276719867978,K000394
2737,line credit,0.09678690332740314,K000394
2738,obligor,0.09647592488082851,K000394
2739,credit,0.08506020406661798,K000394
2740,bifia program,0.192886005037572,K000395
2741,bifia,0.192886005037572,K000395
2742,project,0.17757490053814193,K000395
2743,secured loan,0.14287590491188082,K000395
2744,assistant secretary,0.1294623905681643,K000395
2745,assistant,0.11271380473453932,K000395
2746,hydrogen,0.10557276719867978,K000395
2747,line credit,0.09678690332740314,K000395
2748,obligor,0.09647592488082851,K000395
2749,credit,0.08506020406661798,K000395
2750,bifia program,0.192886005037572,K000396
2751,bifia,0.192886005037572,K000396
2752,project,0.17757490053814193,K000396
2753,secured loan,0.14287590491188082,K000396
2754,assistant secretary,0.1294623905681643,K000396
2755,assistant,0.11271380473453932,K000396
2756,hydrogen,0.10557276719867978,K000396
2757,line credit,0.09678690332740314,K000396
2758,obligor,0.09647592488082851,K000396
2759,credit,0.08506020406661798,K000396
2760,bifia program,0.192886005037572,K000397
2761,bifia,0.192886005037572,K000397
2762,project,0.17757490053814193,K000397
2763,secured loan,0.14287590491188082,K000397
2764,assistant secretary,0.1294623905681643,K000397
2765,assistant,0.11271380473453932,K000397
2766,hydrogen,0.10557276719867978,K000397
2767,line credit,0.09678690332740314,K000397
2768,obligor,0.09647592488082851,K000397
2769,credit,0.08506020406661798,K000397
2770,bifia program,0.192886005037572,L000174
2771,bifia,0.192886005037572,L000174
2772,project,0.17757490053814193,L000174
2773,secured loan,0.14287590491188082,L000174
2774,assistant secretary,0.1294623905681643,L000174
2775,assistant,0.11271380473453932,L000174
2776,hydrogen,0.10557276719867978,L000174
2777,line credit,0.09678690332740314,L000174
2778,obligor,0.09647592488082851,L000174
2779,credit,0.08506020406661798,L000174
2780,bifia program,0.192886005037572,L000266
2781,bifia,0.192886005037572,L000266
2782,project,0.17757490053814193,L000266
2783,secured loan,0.14287590491188082,L000266
2784,assistant secretary,0.1294623905681643,L000266
2785,assistant,0.11271380473453932,L000266
2786,hydrogen,0.10557276719867978,L000266
2787,line credit,0.09678690332740314,L000266
2788,obligor,0.09647592488082851,L000266
2789,credit,0.08506020406661798,L000266
2790,bifia program,0.192886005037572,L000273
2791,bifia,0.192886005037572,L000273
2792,project,0.17757490053814193,L000273
2793,secured loan,0.14287590491188082,L000273
2794,assistant secretary,0.1294623905681643,L000273
2795,assistant,0.11271380473453932,L000273
2796,hydrogen,0.10557276719867978,L000273
2797,line credit,0.09678690332740314,L000273
2798,obligor,0.09647592488082851,L000273
2799,credit,0.08506020406661798,L000273
2800,bifia program,0.192886005037572,L000397
2801,bifia,0.192886005037572,L000397
2802,project,0.17757490053814193,L000397
2803,secured loan,0.14287590491188082,L000397
2804,assistant secretary,0.1294623905681643,L000397
2805,assistant,0.11271380473453932,L000397
2806,hydrogen,0.10557276719867978,L000397
2807,line credit,0.09678690332740314,L000397
2808,obligor,0.09647592488082851,L000397
2809,credit,0.08506020406661798,L000397
2810,bifia program,0.192886005037572,L000491
2811,bifia,0.192886005037572,L000491
2812,project,0.17757490053814193,L000491
2813,secured loan,0.14287590491188082,L000491
2814,assistant secretary,0.1294623905681643,L000491
2815,assistant,0.11271380473453932,L000491
2816,hydrogen,0.10557276719867978,L000491
2817,line credit,0.09678690332740314,L000491
2818,obligor,0.09647592488082851,L000491
2819,credit,0.08506020406661798,L000491
2820,bifia program,0.192886005037572,L000551
2821,bifia,0.192886005037572,L000551
2822,project,0.17757490053814193,L000551
2823,secured loan,0.14287590491188082,L000551
2824,assistant secretary,0.1294623905681643,L000551
2825,assistant,0.11271380473453932,L000551
2826,hydrogen,0.10557276719867978,L000551
2827,line credit,0.09678690332740314,L000551
2828,obligor,0.09647592488082851,L000551
2829,credit,0.08506020406661798,L000551
2830,bifia program,0.192886005037572,L000557
2831,bifia,0.192886005037572,L000557
2832,project,0.17757490053814193,L000557
2833,secured loan,0.14287590491188082,L000557
2834,assistant secretary,0.1294623905681643,L000557
2835,assistant,0.11271380473453932,L000557
2836,hydrogen,0.10557276719867978,L000557
2837,line credit,0.09678690332740314,L000557
2838,obligor,0.09647592488082851,L000557
2839,credit,0.08506020406661798,L000557
2840,bifia program,0.192886005037572,L000559
2841,bifia,0.192886005037572,L000559
2842,project,0.17757490053814193,L000559
2843,secured loan,0.14287590491188082,L000559
2844,assistant secretary,0.1294623905681643,L000559
2845,assistant,0.11271380473453932,L000559
2846,hydrogen,0.10557276719867978,L000559
2847,line credit,0.09678690332740314,L000559
2848,obligor,0.09647592488082851,L000559
2849,credit,0.08506020406661798,L000559
2850,bifia program,0.192886005037572,L000560
2851,bifia,0.192886005037572,L000560
2852,project,0.17757490053814193,L000560
2853,secured loan,0.14287590491188082,L000560
2854,assistant secretary,0.1294623905681643,L000560
2855,assistant,0.11271380473453932,L000560
2856,hydrogen,0.10557276719867978,L000560
2857,line credit,0.09678690332740314,L000560
2858,obligor,0.09647592488082851,L000560
2859,credit,0.08506020406661798,L000560
2860,bifia program,0.192886005037572,L000562
2861,bifia,0.192886005037572,L000562
2862,project,0.17757490053814193,L000562
2863,secured loan,0.14287590491188082,L000562
2864,assistant secretary,0.1294623905681643,L000562
2865,assistant,0.11271380473453932,L000562
2866,hydrogen,0.10557276719867978,L000562
2867,line credit,0.09678690332740314,L000562
2868,obligor,0.09647592488082851,L000562
2869,credit,0.08506020406661798,L000562
2870,bifia program,0.192886005037572,L000564
2871,bifia,0.192886005037572,L000564
2872,project,0.17757490053814193,L000564
2873,secured loan,0.14287590491188082,L000564
2874,assistant secretary,0.1294623905681643,L000564
2875,assistant,0.11271380473453932,L000564
2876,hydrogen,0.10557276719867978,L000564
2877,line credit,0.09678690332740314,L000564
2878,obligor,0.09647592488082851,L000564
2879,credit,0.08506020406661798,L000564
2880,bifia program,0.192886005037572,L000566
2881,bifia,0.192886005037572,L000566
2882,project,0.17757490053814193,L000566
2883,secured loan,0.14287590491188082,L000566
2884,assistant secretary,0.1294623905681643,L000566
2885,assistant,0.11271380473453932,L000566
2886,hydrogen,0.10557276719867978,L000566
2887,line credit,0.09678690332740314,L000566
2888,obligor,0.09647592488082851,L000566
2889,credit,0.08506020406661798,L000566
2890,bifia program,0.192886005037572,L000569
2891,bifia,0.192886005037572,L000569
2892,project,0.17757490053814193,L000569
2893,secured loan,0.14287590491188082,L000569
2894,assistant secretary,0.1294623905681643,L000569
2895,assistant,0.11271380473453932,L000569
2896,hydrogen,0.10557276719867978,L000569
2897,line credit,0.09678690332740314,L000569
2898,obligor,0.09647592488082851,L000569
2899,credit,0.08506020406661798,L000569
2900,bifia program,0.192886005037572,L000570
2901,bifia,0.192886005037572,L000570
2902,project,0.17757490053814193,L000570
2903,secured loan,0.14287590491188082,L000570
2904,assistant secretary,0.1294623905681643,L000570
2905,assistant,0.11271380473453932,L000570
2906,hydrogen,0.10557276719867978,L000570
2907,line credit,0.09678690332740314,L000570
2908,obligor,0.09647592488082851,L000570
2909,credit,0.08506020406661798,L000570
2910,bifia program,0.192886005037572,L000571
2911,bifia,0.192886005037572,L000571
2912,project,0.17757490053814193,L000571
2913,secured loan,0.14287590491188082,L000571
2914,assistant secretary,0.1294623905681643,L000571
2915,assistant,0.11271380473453932,L000571
2916,hydrogen,0.10557276719867978,L000571
2917,line credit,0.09678690332740314,L000571
2918,obligor,0.09647592488082851,L000571
2919,credit,0.08506020406661798,L000571
2920,bifia program,0.192886005037572,L000575
2921,bifia,0.192886005037572,L000575
2922,project,0.17757490053814193,L000575
2923,secured loan,0.14287590491188082,L000575
2924,assistant secretary,0.1294623905681643,L000575
2925,assistant,0.11271380473453932,L000575
2926,hydrogen,0.10557276719867978,L000575
2927,line credit,0.09678690332740314,L000575
2928,obligor,0.09647592488082851,L000575
2929,credit,0.08506020406661798,L000575
2930,bifia program,0.192886005037572,L000576
2931,bifia,0.192886005037572,L000576
2932,project,0.17757490053814193,L000576
2933,secured loan,0.14287590491188082,L000576
2934,assistant secretary,0.1294623905681643,L000576
2935,assistant,0.11271380473453932,L000576
2936,hydrogen,0.10557276719867978,L000576
2937,line credit,0.09678690332740314,L000576
2938,obligor,0.09647592488082851,L000576
2939,credit,0.08506020406661798,L000576
2940,bifia program,0.192886005037572,L000577
2941,bifia,0.192886005037572,L000577
2942,project,0.17757490053814193,L000577
2943,secured loan,0.14287590491188082,L000577
2944,assistant secretary,0.1294623905681643,L000577
2945,assistant,0.11271380473453932,L000577
2946,hydrogen,0.10557276719867978,L000577
2947,line credit,0.09678690332740314,L000577
2948,obligor,0.09647592488082851,L000577
2949,credit,0.08506020406661798,L000577
2950,bifia program,0.192886005037572,L000578
2951,bifia,0.192886005037572,L000578
2952,project,0.17757490053814193,L000578
2953,secured loan,0.14287590491188082,L000578
2954,assistant secretary,0.1294623905681643,L000578
2955,assistant,0.11271380473453932,L000578
2956,hydrogen,0.10557276719867978,L000578
2957,line credit,0.09678690332740314,L000578
2958,obligor,0.09647592488082851,L000578
2959,credit,0.08506020406661798,L000578
2960,bifia program,0.192886005037572,L000579
2961,bifia,0.192886005037572,L000579
2962,project,0.17757490053814193,L000579
2963,secured loan,0.14287590491188082,L000579
2964,assistant secretary,0.1294623905681643,L000579
2965,assistant,0.11271380473453932,L000579
2966,hydrogen,0.10557276719867978,L000579
2967,line credit,0.09678690332740314,L000579
2968,obligor,0.09647592488082851,L000579
2969,credit,0.08506020406661798,L000579
2970,bifia program,0.192886005037572,L000581
2971,bifia,0.192886005037572,L000581
2972,project,0.17757490053814193,L000581
2973,secured loan,0.14287590491188082,L000581
2974,assistant secretary,0.1294623905681643,L000581
2975,assistant,0.11271380473453932,L000581
2976,hydrogen,0.10557276719867978,L000581
2977,line credit,0.09678690332740314,L000581
2978,obligor,0.09647592488082851,L000581
2979,credit,0.08506020406661798,L000581
2980,bifia program,0.192886005037572,L000582
2981,bifia,0.192886005037572,L000582
2982,project,0.17757490053814193,L000582
2983,secured loan,0.14287590491188082,L000582
2984,assistant secretary,0.1294623905681643,L000582
2985,assistant,0.11271380473453932,L000582
2986,hydrogen,0.10557276719867978,L000582
2987,line credit,0.09678690332740314,L000582
2988,obligor,0.09647592488082851,L000582
2989,credit,0.08506020406661798,L000582
2990,bifia program,0.192886005037572,L000583
2991,bifia,0.192886005037572,L000583
2992,project,0.17757490053814193,L000583
2993,secured loan,0.14287590491188082,L000583
2994,assistant secretary,0.1294623905681643,L000583
2995,assistant,0.11271380473453932,L000583
2996,hydrogen,0.10557276719867978,L000583
2997,line credit,0.09678690332740314,L000583
2998,obligor,0.09647592488082851,L000583
2999,credit,0.08506020406661798,L000583
3000,bifia program,0.192886005037572,L000585
3001,bifia,0.192886005037572,L000585
3002,project,0.17757490053814193,L000585
3003,secured loan,0.14287590491188082,L000585
3004,assistant secretary,0.1294623905681643,L000585
3005,assistant,0.11271380473453932,L000585
3006,hydrogen,0.10557276719867978,L000585
3007,line credit,0.09678690332740314,L000585
3008,obligor,0.09647592488082851,L000585
3009,credit,0.08506020406661798,L000585
3010,bifia program,0.192886005037572,L000586
3011,bifia,0.192886005037572,L000586
3012,project,0.17757490053814193,L000586
3013,secured loan,0.14287590491188082,L000586
3014,assistant secretary,0.1294623905681643,L000586
3015,assistant,0.11271380473453932,L000586
3016,hydrogen,0.10557276719867978,L000586
3017,line credit,0.09678690332740314,L000586
3018,obligor,0.09647592488082851,L000586
3019,credit,0.08506020406661798,L000586
3020,bifia program,0.192886005037572,L000588
3021,bifia,0.192886005037572,L000588
3022,project,0.17757490053814193,L000588
3023,secured loan,0.14287590491188082,L000588
3024,assistant secretary,0.1294623905681643,L000588
3025,assistant,0.11271380473453932,L000588
3026,hydrogen,0.10557276719867978,L000588
3027,line credit,0.09678690332740314,L000588
3028,obligor,0.09647592488082851,L000588
3029,credit,0.08506020406661798,L000588
3030,bifia program,0.192886005037572,L000589
3031,bifia,0.192886005037572,L000589
3032,project,0.17757490053814193,L000589
3033,secured loan,0.14287590491188082,L000589
3034,assistant secretary,0.1294623905681643,L000589
3035,assistant,0.11271380473453932,L000589
3036,hydrogen,0.10557276719867978,L000589
3037,line credit,0.09678690332740314,L000589
3038,obligor,0.09647592488082851,L000589
3039,credit,0.08506020406661798,L000589
3040,bifia program,0.192886005037572,L000590
3041,bifia,0.192886005037572,L000590
3042,project,0.17757490053814193,L000590
3043,secured loan,0.14287590491188082,L000590
3044,assistant secretary,0.1294623905681643,L000590
3045,assistant,0.11271380473453932,L000590
3046,hydrogen,0.10557276719867978,L000590
3047,line credit,0.09678690332740314,L000590
3048,obligor,0.09647592488082851,L000590
3049,credit,0.08506020406661798,L000590
3050,bifia program,0.192886005037572,L000591
3051,bifia,0.192886005037572,L000591
3052,project,0.17757490053814193,L000591
3053,secured loan,0.14287590491188082,L000591
3054,assistant secretary,0.1294623905681643,L000591
3055,assistant,0.11271380473453932,L000591
3056,hydrogen,0.10557276719867978,L000591
3057,line credit,0.09678690332740314,L000591
3058,obligor,0.09647592488082851,L000591
3059,credit,0.08506020406661798,L000591
3060,bifia program,0.192886005037572,L000592
3061,bifia,0.192886005037572,L000592
3062,project,0.17757490053814193,L000592
3063,secured loan,0.14287590491188082,L000592
3064,assistant secretary,0.1294623905681643,L000592
3065,assistant,0.11271380473453932,L000592
3066,hydrogen,0.10557276719867978,L000592
3067,line credit,0.09678690332740314,L000592
3068,obligor,0.09647592488082851,L000592
3069,credit,0.08506020406661798,L000592
3070,bifia program,0.192886005037572,L000593
3071,bifia,0.192886005037572,L000593
3072,project,0.17757490053814193,L000593
3073,secured loan,0.14287590491188082,L000593
3074,assistant secretary,0.1294623905681643,L000593
3075,assistant,0.11271380473453932,L000593
3076,hydrogen,0.10557276719867978,L000593
3077,line credit,0.09678690332740314,L000593
3078,obligor,0.09647592488082851,L000593
3079,credit,0.08506020406661798,L000593
3080,bifia program,0.192886005037572,L000595
3081,bifia,0.192886005037572,L000595
3082,project,0.17757490053814193,L000595
3083,secured loan,0.14287590491188082,L000595
3084,assistant secretary,0.1294623905681643,L000595
3085,assistant,0.11271380473453932,L000595
3086,hydrogen,0.10557276719867978,L000595
3087,line credit,0.09678690332740314,L000595
3088,obligor,0.09647592488082851,L000595
3089,credit,0.08506020406661798,L000595
3090,bifia program,0.192886005037572,M000087
3091,bifia,0.192886005037572,M000087
3092,project,0.17757490053814193,M000087
3093,secured loan,0.14287590491188082,M000087
3094,assistant secretary,0.1294623905681643,M000087
3095,assistant,0.11271380473453932,M000087
3096,hydrogen,0.10557276719867978,M000087
3097,line credit,0.09678690332740314,M000087
3098,obligor,0.09647592488082851,M000087
3099,credit,0.08506020406661798,M000087
3100,bifia program,0.192886005037572,M000133
3101,bifia,0.192886005037572,M000133
3102,project,0.17757490053814193,M000133
3103,secured loan,0.14287590491188082,M000133
3104,assistant secretary,0.1294623905681643,M000133
3105,assistant,0.11271380473453932,M000133
3106,hydrogen,0.10557276719867978,M000133
3107,line credit,0.09678690332740314,M000133
3108,obligor,0.09647592488082851,M000133
3109,credit,0.08506020406661798,M000133
3110,bifia program,0.192886005037572,M000194
3111,bifia,0.192886005037572,M000194
3112,project,0.17757490053814193,M000194
3113,secured loan,0.14287590491188082,M000194
3114,assistant secretary,0.1294623905681643,M000194
3115,assistant,0.11271380473453932,M000194
3116,hydrogen,0.10557276719867978,M000194
3117,line credit,0.09678690332740314,M000194
3118,obligor,0.09647592488082851,M000194
3119,credit,0.08506020406661798,M000194
3120,bifia program,0.192886005037572,M000312
3121,bifia,0.192886005037572,M000312
3122,project,0.17757490053814193,M000312
3123,secured loan,0.14287590491188082,M000312
3124,assistant secretary,0.1294623905681643,M000312
3125,assistant,0.11271380473453932,M000312
3126,hydrogen,0.10557276719867978,M000312
3127,line credit,0.09678690332740314,M000312
3128,obligor,0.09647592488082851,M000312
3129,credit,0.08506020406661798,M000312
3130,bifia program,0.192886005037572,M000317
3131,bifia,0.192886005037572,M000317
3132,project,0.17757490053814193,M000317
3133,secured loan,0.14287590491188082,M000317
3134,assistant secretary,0.1294623905681643,M000317
3135,assistant,0.11271380473453932,M000317
3136,hydrogen,0.10557276719867978,M000317
3137,line credit,0.09678690332740314,M000317
3138,obligor,0.09647592488082851,M000317
3139,credit,0.08506020406661798,M000317
3140,bifia program,0.192886005037572,M000355
3141,bifia,0.192886005037572,M000355
3142,project,0.17757490053814193,M000355
3143,secured loan,0.14287590491188082,M000355
3144,assistant secretary,0.1294623905681643,M000355
3145,assistant,0.11271380473453932,M000355
3146,hydrogen,0.10557276719867978,M000355
3147,line credit,0.09678690332740314,M000355
3148,obligor,0.09647592488082851,M000355
3149,credit,0.08506020406661798,M000355
3150,bifia program,0.192886005037572,M000639
3151,bifia,0.192886005037572,M000639
3152,project,0.17757490053814193,M000639
3153,secured loan,0.14287590491188082,M000639
3154,assistant secretary,0.1294623905681643,M000639
3155,assistant,0.11271380473453932,M000639
3156,hydrogen,0.10557276719867978,M000639
3157,line credit,0.09678690332740314,M000639
3158,obligor,0.09647592488082851,M000639
3159,credit,0.08506020406661798,M000639
3160,bifia program,0.192886005037572,M000687
3161,bifia,0.192886005037572,M000687
3162,project,0.17757490053814193,M000687
3163,secured loan,0.14287590491188082,M000687
3164,assistant secretary,0.1294623905681643,M000687
3165,assistant,0.11271380473453932,M000687
3166,hydrogen,0.10557276719867978,M000687
3167,line credit,0.09678690332740314,M000687
3168,obligor,0.09647592488082851,M000687
3169,credit,0.08506020406661798,M000687
3170,bifia program,0.192886005037572,M000871
3171,bifia,0.192886005037572,M000871
3172,project,0.17757490053814193,M000871
3173,secured loan,0.14287590491188082,M000871
3174,assistant secretary,0.1294623905681643,M000871
3175,assistant,0.11271380473453932,M000871
3176,hydrogen,0.10557276719867978,M000871
3177,line credit,0.09678690332740314,M000871
3178,obligor,0.09647592488082851,M000871
3179,credit,0.08506020406661798,M000871
3180,bifia program,0.192886005037572,M000934
3181,bifia,0.192886005037572,M000934
3182,project,0.17757490053814193,M000934
3183,secured loan,0.14287590491188082,M000934
3184,assistant secretary,0.1294623905681643,M000934
3185,assistant,0.11271380473453932,M000934
3186,hydrogen,0.10557276719867978,M000934
3187,line credit,0.09678690332740314,M000934
3188,obligor,0.09647592488082851,M000934
3189,credit,0.08506020406661798,M000934
3190,bifia program,0.192886005037572,M001111
3191,bifia,0.192886005037572,M001111
3192,project,0.17757490053814193,M001111
3193,secured loan,0.14287590491188082,M001111
3194,assistant secretary,0.1294623905681643,M001111
3195,assistant,0.11271380473453932,M001111
3196,hydrogen,0.10557276719867978,M001111
3197,line credit,0.09678690332740314,M001111
3198,obligor,0.09647592488082851,M001111
3199,credit,0.08506020406661798,M001111
3200,bifia program,0.192886005037572,M001135
3201,bifia,0.192886005037572,M001135
3202,project,0.17757490053814193,M001135
3203,secured loan,0.14287590491188082,M001135
3204,assistant secretary,0.1294623905681643,M001135
3205,assistant,0.11271380473453932,M001135
3206,hydrogen,0.10557276719867978,M001135
3207,line credit,0.09678690332740314,M001135
3208,obligor,0.09647592488082851,M001135
3209,credit,0.08506020406661798,M001135
3210,bifia program,0.192886005037572,M001136
3211,bifia,0.192886005037572,M001136
3212,project,0.17757490053814193,M001136
3213,secured loan,0.14287590491188082,M001136
3214,assistant secretary,0.1294623905681643,M001136
3215,assistant,0.11271380473453932,M001136
3216,hydrogen,0.10557276719867978,M001136
3217,line credit,0.09678690332740314,M001136
3218,obligor,0.09647592488082851,M001136
3219,credit,0.08506020406661798,M001136
3220,bifia program,0.192886005037572,M001137
3221,bifia,0.192886005037572,M001137
3222,project,0.17757490053814193,M001137
3223,secured loan,0.14287590491188082,M001137
3224,assistant secretary,0.1294623905681643,M001137
3225,assistant,0.11271380473453932,M001137
3226,hydrogen,0.10557276719867978,M001137
3227,line credit,0.09678690332740314,M001137
3228,obligor,0.09647592488082851,M001137
3229,credit,0.08506020406661798,M001137
3230,bifia program,0.192886005037572,M001143
3231,bifia,0.192886005037572,M001143
3232,project,0.17757490053814193,M001143
3233,secured loan,0.14287590491188082,M001143
3234,assistant secretary,0.1294623905681643,M001143
3235,assistant,0.11271380473453932,M001143
3236,hydrogen,0.10557276719867978,M001143
3237,line credit,0.09678690332740314,M001143
3238,obligor,0.09647592488082851,M001143
3239,credit,0.08506020406661798,M001143
3240,bifia program,0.192886005037572,M001153
3241,bifia,0.192886005037572,M001153
3242,project,0.17757490053814193,M001153
3243,secured loan,0.14287590491188082,M001153
3244,assistant secretary,0.1294623905681643,M001153
3245,assistant,0.11271380473453932,M001153
3246,hydrogen,0.10557276719867978,M001153
3247,line credit,0.09678690332740314,M001153
3248,obligor,0.09647592488082851,M001153
3249,credit,0.08506020406661798,M001153
3250,bifia program,0.192886005037572,M001156
3251,bifia,0.192886005037572,M001156
3252,project,0.17757490053814193,M001156
3253,secured loan,0.14287590491188082,M001156
3254,assistant secretary,0.1294623905681643,M001156
3255,assistant,0.11271380473453932,M001156
3256,hydrogen,0.10557276719867978,M001156
3257,line credit,0.09678690332740314,M001156
3258,obligor,0.09647592488082851,M001156
3259,credit,0.08506020406661798,M001156
3260,bifia program,0.192886005037572,M001157
3261,bifia,0.192886005037572,M001157
3262,project,0.17757490053814193,M001157
3263,secured loan,0.14287590491188082,M001157
3264,assistant secretary,0.1294623905681643,M001157
3265,assistant,0.11271380473453932,M001157
3266,hydrogen,0.10557276719867978,M001157
3267,line credit,0.09678690332740314,M001157
3268,obligor,0.09647592488082851,M001157
3269,credit,0.08506020406661798,M001157
3270,bifia program,0.192886005037572,M001159
3271,bifia,0.192886005037572,M001159
3272,project,0.17757490053814193,M001159
3273,secured loan,0.14287590491188082,M001159
3274,assistant secretary,0.1294623905681643,M001159
3275,assistant,0.11271380473453932,M001159
3276,hydrogen,0.10557276719867978,M001159
3277,line credit,0.09678690332740314,M001159
3278,obligor,0.09647592488082851,M001159
3279,credit,0.08506020406661798,M001159
3280,bifia program,0.192886005037572,M001160
3281,bifia,0.192886005037572,M001160
3282,project,0.17757490053814193,M001160
3283,secured loan,0.14287590491188082,M001160
3284,assistant secretary,0.1294623905681643,M001160
3285,assistant,0.11271380473453932,M001160
3286,hydrogen,0.10557276719867978,M001160
3287,line credit,0.09678690332740314,M001160
3288,obligor,0.09647592488082851,M001160
3289,credit,0.08506020406661798,M001160
3290,bifia program,0.192886005037572,M001163
3291,bifia,0.192886005037572,M001163
3292,project,0.17757490053814193,M001163
3293,secured loan,0.14287590491188082,M001163
3294,assistant secretary,0.1294623905681643,M001163
3295,assistant,0.11271380473453932,M001163
3296,hydrogen,0.10557276719867978,M001163
3297,line credit,0.09678690332740314,M001163
3298,obligor,0.09647592488082851,M001163
3299,credit,0.08506020406661798,M001163
3300,bifia program,0.192886005037572,M001165
3301,bifia,0.192886005037572,M001165
3302,project,0.17757490053814193,M001165
3303,secured loan,0.14287590491188082,M001165
3304,assistant secretary,0.1294623905681643,M001165
3305,assistant,0.11271380473453932,M001165
3306,hydrogen,0.10557276719867978,M001165
3307,line credit,0.09678690332740314,M001165
3308,obligor,0.09647592488082851,M001165
3309,credit,0.08506020406661798,M001165
3310,bifia program,0.192886005037572,M001166
3311,bifia,0.192886005037572,M001166
3312,project,0.17757490053814193,M001166
3313,secured loan,0.14287590491188082,M001166
3314,assistant secretary,0.1294623905681643,M001166
3315,assistant,0.11271380473453932,M001166
3316,hydrogen,0.10557276719867978,M001166
3317,line credit,0.09678690332740314,M001166
3318,obligor,0.09647592488082851,M001166
3319,credit,0.08506020406661798,M001166
3320,bifia program,0.192886005037572,M001169
3321,bifia,0.192886005037572,M001169
3322,project,0.17757490053814193,M001169
3323,secured loan,0.14287590491188082,M001169
3324,assistant secretary,0.1294623905681643,M001169
3325,assistant,0.11271380473453932,M001169
3326,hydrogen,0.10557276719867978,M001169
3327,line credit,0.09678690332740314,M001169
3328,obligor,0.09647592488082851,M001169
3329,credit,0.08506020406661798,M001169
3330,bifia program,0.192886005037572,M001176
3331,bifia,0.192886005037572,M001176
3332,project,0.17757490053814193,M001176
3333,secured loan,0.14287590491188082,M001176
3334,assistant secretary,0.1294623905681643,M001176
3335,assistant,0.11271380473453932,M001176
3336,hydrogen,0.10557276719867978,M001176
3337,line credit,0.09678690332740314,M001176
3338,obligor,0.09647592488082851,M001176
3339,credit,0.08506020406661798,M001176
3340,bifia program,0.192886005037572,M001177
3341,bifia,0.192886005037572,M001177
3342,project,0.17757490053814193,M001177
3343,secured loan,0.14287590491188082,M001177
3344,assistant secretary,0.1294623905681643,M001177
3345,assistant,0.11271380473453932,M001177
3346,hydrogen,0.10557276719867978,M001177
3347,line credit,0.09678690332740314,M001177
3348,obligor,0.09647592488082851,M001177
3349,credit,0.08506020406661798,M001177
3350,bifia program,0.192886005037572,M001180
3351,bifia,0.192886005037572,M001180
3352,project,0.17757490053814193,M001180
3353,secured loan,0.14287590491188082,M001180
3354,assistant secretary,0.1294623905681643,M001180
3355,assistant,0.11271380473453932,M001180
3356,hydrogen,0.10557276719867978,M001180
3357,line credit,0.09678690332740314,M001180
3358,obligor,0.09647592488082851,M001180
3359,credit,0.08506020406661798,M001180
3360,bifia program,0.192886005037572,M001183
3361,bifia,0.192886005037572,M001183
3362,project,0.17757490053814193,M001183
3363,secured loan,0.14287590491188082,M001183
3364,assistant secretary,0.1294623905681643,M001183
3365,assistant,0.11271380473453932,M001183
3366,hydrogen,0.10557276719867978,M001183
3367,line credit,0.09678690332740314,M001183
3368,obligor,0.09647592488082851,M001183
3369,credit,0.08506020406661798,M001183
3370,bifia program,0.192886005037572,M001184
3371,bifia,0.192886005037572,M001184
3372,project,0.17757490053814193,M001184
3373,secured loan,0.14287590491188082,M001184
3374,assistant secretary,0.1294623905681643,M001184
3375,assistant,0.11271380473453932,M001184
3376,hydrogen,0.10557276719867978,M001184
3377,line credit,0.09678690332740314,M001184
3378,obligor,0.09647592488082851,M001184
3379,credit,0.08506020406661798,M001184
3380,bifia program,0.192886005037572,M001185
3381,bifia,0.192886005037572,M001185
3382,project,0.17757490053814193,M001185
3383,secured loan,0.14287590491188082,M001185
3384,assistant secretary,0.1294623905681643,M001185
3385,assistant,0.11271380473453932,M001185
3386,hydrogen,0.10557276719867978,M001185
3387,line credit,0.09678690332740314,M001185
3388,obligor,0.09647592488082851,M001185
3389,credit,0.08506020406661798,M001185
3390,bifia program,0.192886005037572,M001186
3391,bifia,0.192886005037572,M001186
3392,project,0.17757490053814193,M001186
3393,secured loan,0.14287590491188082,M001186
3394,assistant secretary,0.1294623905681643,M001186
3395,assistant,0.11271380473453932,M001186
3396,hydrogen,0.10557276719867978,M001186
3397,line credit,0.09678690332740314,M001186
3398,obligor,0.09647592488082851,M001186
3399,credit,0.08506020406661798,M001186
3400,bifia program,0.192886005037572,M001188
3401,bifia,0.192886005037572,M001188
3402,project,0.17757490053814193,M001188
3403,secured loan,0.14287590491188082,M001188
3404,assistant secretary,0.1294623905681643,M001188
3405,assistant,0.11271380473453932,M001188
3406,hydrogen,0.10557276719867978,M001188
3407,line credit,0.09678690332740314,M001188
3408,obligor,0.09647592488082851,M001188
3409,credit,0.08506020406661798,M001188
3410,bifia program,0.192886005037572,M001190
3411,bifia,0.192886005037572,M001190
3412,project,0.17757490053814193,M001190
3413,secured loan,0.14287590491188082,M001190
